"scheduled_time","node_seq","sector_type","sector_code","sector_name","candidate_rank","candidate_score_v1","candidate_hit_count","candidate_reason_mask","hit_price_strength","hit_breadth","hit_capital_share","hit_capital_acceleration","hit_limit_strength","hit_new_high","hit_persistence","index_change_ratio_pct","index_change_1m_pct","up_ratio","up_ratio_delta_15m","turnover_market_share_pct","turnover_1m_market_share_pct","turnover_market_share_delta_15m","turnover_1m_market_share_delta_15m","turnover_share_rank","turnover_share_rank_delta","limit_up_count","limit_break_count","new_high_ratio","turnover_1m_top1_share_pct","turnover_1m_top3_share_pct","turnover_1m_top5_share_pct","candidate_hit_count_3","candidate_hit_count_5","state_data_status","state_source_scheduled_time","state_source_age_seconds"
"2026-08-28 10:30:15.000",72,"industry","881279.TI","光伏设备",4,83.9028,6,126,0,1,1,1,1,1,1,1.036201,0.02583422568149807,0.6805555555555556,0,1.3628374300349193,2.0379302326482605,0.003982006070681665,0.823265270308434,32,0,1,0,0.08333333333333333,28.614491291816652,51.90656760753028,66.47459724499821,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","881169.TI","贵金属",5,81.9768,5,47,1,1,1,1,0,1,0,0.138077,0.42433349779744667,0.42857142857142855,0.3571428571428571,1.7780798852425332,2.9914719853426885,0.002775977566688015,1.7467366053162154,23,0,0,0,0.35714285714285715,16.48203140266598,42.84260097454724,63.098657478365226,1,2,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","881271.TI","IT服务",6,78.5078,5,87,1,1,1,0,1,0,1,1.585659,-0.13809652946572548,0.7596899224806202,-0.06976744186046513,2.452315072441263,2.5969845291274622,-0.02857223699735245,0.051197998975477166,12,0,3,0,0,15.973717247021696,37.26251672668584,47.88983175458858,3,5,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","881153.TI","房地产",7,78.0815,5,91,1,1,0,1,1,0,1,1.343597,0.020407997144045176,0.7613636363636364,0.10227272727272729,0.5881717749369934,0.6832599073934478,0.03745459276759133,0.06397284108740708,80,3,2,0,0.011363636363636364,13.427516579266516,30.224009515930568,41.02845848658446,2,3,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","884059.TI","玻璃玻纤",8,77.7962,5,91,1,1,0,1,1,0,1,1.923669,0.04736045196855887,0.9166666666666666,0.16666666666666663,0.9528777517220449,1.1352182676654883,-0.01775391502286361,0.3450727904658063,52,-1,1,0,0,57.806532960452095,92.29893028771436,97.17286267950502,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","881136.TI","服装家纺",9,77.6006,5,59,1,1,0,1,1,1,0,1.331956,0.047588297955014625,0.7333333333333333,0.026666666666666616,0.5112910425501089,1.0515582659964466,0.010313385757481974,0.6476949935595748,89,0,2,0,0.06666666666666667,41.73892956416555,63.458833007307426,69.46427724569833,1,2,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","884052.TI","普钢",10,77.3887,6,123,1,1,0,1,1,1,1,1.337238,0.032646208376085895,0.6818181818181818,0.045454545454545414,0.15373258486563424,0.21529500866679804,0.009565919607413959,0.09242865931285903,192,4,1,0,0.09090909090909091,29.897000246116086,63.845162060142215,76.22097315978222,2,2,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","884160.TI","百货零售",11,76.069,5,91,1,1,0,1,1,0,1,1.352317,0.020876023540084,0.8780487804878049,0.12195121951219512,0.2656673525419158,0.18436462535318668,0.018581908830331145,-0.38684913730481896,134,12,1,0,0.024390243902439025,18.07706759069845,40.213988192042216,51.73049231057123,2,3,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","884098.TI","消费电子零部件及组装",12,75.7367,5,94,0,1,1,1,1,0,1,0.565984,0.0023786647990409193,0.611764705882353,-0.04705882352941171,2.7598190642702596,3.461535795502265,-0.0051851411222467725,0.9844179773573951,9,1,1,0,0.011764705882352941,19.139346362229556,39.57615071169596,55.437215332707446,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","881124.TI","消费电子",13,75.6614,5,94,0,1,1,1,1,0,1,0.567655,0.004193099736227168,0.6041666666666666,-0.05208333333333337,2.9059253203926714,3.585023079668032,-0.006517342869464482,0.9907862050453811,8,0,1,0,0.010416666666666666,18.480085361544862,38.212937348624685,53.527662448104316,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","884181.TI","航空装备",14,75.0157,5,107,1,1,0,1,0,1,1,1.148893,0.14378212363002074,0.72,0.039999999999999925,0.7325109571025977,1.506598294918777,0.00826677328435732,0.831376081932679,64,2,0,1,0.08,19.842622531364142,41.54913311205756,54.08651103703712,2,3,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"industry","881101.TI","种植业与林业",15,74.8746,5,91,1,1,0,1,1,0,1,1.955597,0.07580345613662498,0.6666666666666666,0.16666666666666663,0.7320266938318533,0.7702956945822833,-0.01047547464512022,0.12132502122233091,65,-3,4,0,0,26.127174029895954,45.47399267107398,59.25828407874454,2,3,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883436.TI","周期",1,82.1154,5,94,0,1,1,1,1,0,1,0.67036,0.0633611173215698,0.6297348484848485,0.042613636363636354,20.574215967300923,21.998043517952745,-0.16104589180091722,3.680988126447499,11,0,13,2,0.028409090909090908,2.983130393098686,7.783408072541461,11.378697597544788,3,5,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883985.TI","深市新主板",2,74.0096,4,86,0,1,1,0,1,0,1,0.575972,0.039833951930123845,0.6,0.043624161073825496,26.75132743815791,27.604226525940028,-0.10075537978656257,1.2284837330533769,7,0,24,5,0.02214765100671141,2.2248956112508576,5.978164428422998,9.070966644054225,3,5,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883420.TI","减持新规(不可减持)",3,71.125,4,92,0,0,1,1,1,0,1,0.566152,0.010692726069860825,0.593623709025595,0.029636281993713598,36.2905371211838,37.893929100681426,0.03981336891281728,0.7234738954392341,4,0,26,5,0.02020655590480467,3.1201771976152664,7.106106580438983,10.13048335274387,3,5,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883958.TI","昨日连板",4,69.3365,5,91,1,1,0,1,1,0,1,5.537011,0.024693652823093437,0.75,-0.0625,1.3029828136582753,0.8337750444529903,-0.08479217833588959,0.1933024193689422,71,-3,8,3,0,39.001587152229774,81.7916802590261,91.79602288799965,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883988.TI","昨日非ST连板",5,69.2212,5,91,1,1,0,1,1,0,1,5.537008,0.048838974890741405,0.75,-0.0625,1.3029828136582753,0.8337750444529903,-0.08479217833588959,0.1933024193689422,72,-3,8,3,0,39.001587152229774,81.7916802590261,91.79602288799965,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883935.TI","业绩预亏",6,68.5481,4,90,0,1,0,1,1,0,1,0.908489,0.01454090575900846,0.7037037037037037,0.03439153439153442,7.02157991338235,7.198227723021429,0.002584965793202443,-0.023792800412270054,34,4,14,3,0.02513227513227513,8.101207566543382,14.658314378483036,19.107019270266598,3,3,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883996.TI","昨日打二板以上表现",7,67.4327,5,91,1,1,0,1,1,0,1,8.047533,0.0854007698529724,0.875,-0.125,0.4880347614846403,0.3283072131146053,-0.03440904684218793,0.11048116365003896,88,-1,6,1,0,82.46513414322959,96.61414565694356,98.66691643765758,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883433.TI","先进制造",8,66.8846,4,92,0,0,1,1,1,0,1,0.243013,0.035285404477147786,0.5255562236921226,-0.008418520745640423,23.515988327328756,24.05793389113147,0.05619748100361477,-0.14992017323562834,9,0,11,2,0.012627781118460614,2.423912924498478,5.8195875507492225,8.683185436335592,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883434.TI","消费",9,66.7788,4,90,0,1,0,1,1,0,1,0.69083,0.01845572211274238,0.6500566251415628,0.021517553793884425,8.083210918593888,8.262981934392009,0.061232068335089096,-0.34612759679794713,33,0,13,1,0.01925254813137033,7.432731057284771,17.099376119340214,22.122891063110124,2,3,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 10:30:15.000",72,"style","883995.TI","昨日打首板以上表现",10,66.7115,5,91,1,1,0,1,1,0,1,4.248107,0.06733256016473455,0.6363636363636364,-0.09090909090909094,1.1865295584115976,0.8228263682679466,-0.07253067913723421,0.21623670202663736,75,-2,4,2,0,39.52054931107673,82.88001512081689,93.01747733870134,3,4,"FALLBACK","2026-08-28 10:29:15.000",60
"2026-08-28 11:00:15.000",102,"concept","886063.TI","PEEK材料",1,80.6324,6,123,1,1,0,1,1,1,1,1.664886,-0.20037673483530583,0.6666666666666666,0,1.3174814444128322,1.476406972692097,0.005663356972903211,0.3573002373349552,243,0,2,0,0.09259259259259259,29.085001766663797,43.41926141227261,52.063298262626326,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885430.TI","天然气",2,77.2571,5,91,1,1,0,1,1,0,1,0.730485,0.009670909296599639,0.6727272727272727,0,1.7448617714092767,2.57476476720292,0.024946680433517887,0.7843188898995743,198,6,1,0,0.048484848484848485,15.227872354675782,26.193382127876923,35.408502719420525,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885812.TI","农业种植",3,76.5244,5,91,1,1,0,1,1,0,1,1.498155,0.014686163842680955,0.6739130434782609,-0.021739130434782594,1.3068192509177492,1.406314879920531,0.03965112236554136,-0.42959712228769575,244,1,5,0,0.010869565217391304,16.336490961393725,36.0210744056855,46.67680992189644,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885372.TI","页岩气",4,76.0566,6,123,1,1,0,1,1,1,1,0.677149,0.030089043730519016,0.6274509803921569,0.019607843137254943,0.7610809754395109,1.178597978692385,-0.0067986191920546,0.5591743786947897,290,-2,1,0,0.058823529411764705,33.26680507443491,54.42747078548859,70.81858337951293,2,3,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885522.TI","养老概念",5,75.3985,5,91,1,1,0,1,1,0,1,0.867696,-0.0280164407289063,0.6636771300448431,0.022421524663677195,2.2674374401380426,2.602498917959145,0.0017572093563669178,-0.30128116524318393,170,0,7,0,0.02242152466367713,12.959444712428834,26.26888509395774,37.066174385953666,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885398.TI","煤化工概念",6,75.0699,5,91,1,1,0,1,1,0,1,1.005837,0.024371120020694192,0.6964285714285714,0,2.0703968349292086,2.132791683575767,0.003868561476618737,-0.16438082335425497,179,1,2,0,0.044642857142857144,12.746390548976603,26.99673083153628,36.12794888724533,2,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885915.TI","物业管理",7,75.0129,5,91,1,1,0,1,1,0,1,0.948158,-0.0149267402374198,0.6923076923076923,-0.016483516483516536,1.5269994710711035,1.8035400387169092,0.013728920208994966,0.21082028060712554,218,5,4,0,0.005494505494505495,18.700411478217983,37.90586489094791,50.777057465036215,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","886021.TI","国企改革",8,74.1645,4,92,0,0,1,1,1,0,1,0.541809,-0.03597440718355882,0.5991820040899796,0.010224948875255602,24.021905549098367,30.419027100252748,0.1416631571186393,2.941227917772043,11,0,20,0,0.016359918200409,19.092415017708035,21.854436884236485,24.44588408111175,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885758.TI","租售同权",9,73.6787,5,91,1,1,0,1,1,0,1,1.624171,0.03262224177111861,0.7241379310344828,0,0.2568134143366012,0.8379658201519917,0.010713228459621388,0.4049515814641673,359,0,1,0,0.034482758620689655,40.248587747087285,81.58416893497876,89.65634489940103,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885931.TI","PVDF概念",10,73.5039,5,59,1,1,0,1,1,1,0,0.986286,-0.17697148839559418,0.5882352941176471,0.11764705882352944,0.700634165178794,1.925804437939787,0.01896842375666674,1.5783577481907822,303,3,1,0,0.058823529411764705,89.18956078546219,93.661061408346,96.2859648253482,1,1,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885995.TI","粮食概念",11,72.2442,5,91,1,1,0,1,1,0,1,2.106756,0.0014209420627242508,0.8163265306122449,0.020408163265306145,1.1004545569809268,1.202386408727991,0.0324869737511122,-0.6196390923177812,255,5,4,0,0,28.629584881072123,45.39172214515521,56.166513435907675,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","886072.TI","高股息精选",12,71.6864,4,89,1,0,0,1,1,0,1,0.286589,0.013606758023154697,0.5754385964912281,0.04210526315789476,3.7535065025532157,4.066282221025269,0.028898158828464027,0.5024253876790739,119,0,2,0,0.021052631578947368,7.360498395173304,15.960277723699404,21.714096495512486,2,3,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885494.TI","一带一路",13,71.2031,4,92,0,0,1,1,1,0,1,0.361655,-0.07559018490522762,0.5564005069708492,-0.011406844106463865,13.721841005350871,18.56575263167737,0.07277951604795874,4.078341610963445,26,0,11,0,0.012674271229404309,31.281936227137052,37.74426329297399,41.30830217537392,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885888.TI","C2M概念",14,70.9717,5,91,1,1,0,1,1,0,1,1.601734,-0.0836942779516181,0.6153846153846154,0.07692307692307698,0.5091178028048379,0.4034507696604085,-0.0032810473735471746,0.05394659920975631,328,-2,2,1,0.02564102564102564,25.838483393435514,49.022568146792885,61.94868870755372,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885520.TI","沪股通",15,70.9023,4,92,0,0,1,1,1,0,1,0.233079,-0.10791300448278474,0.5185636031649422,0.008520998174071814,40.88719196755232,44.33051580592426,0.12110433596216552,3.4711566394646454,4,0,19,3,0.010955569080949483,13.10096847001541,15.839519644713103,17.73478335825175,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885705.TI","乡村振兴",16,70.0257,4,90,0,1,0,1,1,0,1,0.744966,-0.034904663316170925,0.6451612903225806,0.004608294930875556,6.308844792329362,11.281121498278162,0.045525827095754146,3.45384919176475,74,5,8,1,0.009216589861751152,51.48182207962007,57.950832636776425,61.7858711332038,2,2,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885988.TI","统一大市场",17,69.7301,5,91,1,1,0,1,1,0,1,0.871921,-0.0056145120914119495,0.7583333333333333,0.033333333333333326,0.7712083109932901,0.8806172136930515,0.0041402097683275185,-0.032854880121664154,286,4,1,0,0.016666666666666666,8.207704438497185,22.997527319398124,33.11119141814312,3,3,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885811.TI","玉米",18,69.2288,5,91,1,1,0,1,1,0,1,1.859626,-0.0011377729232764366,0.7941176470588235,0,0.7516806756698938,0.6694537312351584,0.0263498976072305,-0.6196839859644397,292,4,2,0,0,17.63755004383688,41.28921985372362,56.92109231235087,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885338.TI","融资融券",19,69.09,4,92,0,0,1,1,1,0,1,0.127763,-0.10578997993696548,0.4866476536168006,0.0015556131708581722,88.37752309263698,83.23371923219479,0.09598163262350567,-5.0055598044226315,1,0,27,6,0.009592947886958776,2.0636065955359366,4.514527415795368,6.0949918184756795,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"concept","885413.TI","创投",20,69.0746,4,92,0,0,1,1,1,0,1,0.358662,-0.08972283899809641,0.5223880597014925,-0.014925373134328401,11.981818933059788,17.241788585392467,0.011123354231035165,5.322544758028405,33,0,6,0,0.006396588486140725,33.68401642071947,50.52724680639794,56.92934230679037,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","881137.TI","造纸",1,83.0251,5,91,1,1,0,1,1,0,1,1.414775,-0.11517520263782943,0.7916666666666666,0.04166666666666663,0.1473448879806433,5.903514711004044,0.03243900222261498,5.7446496195098185,197,19,1,0,0.041666666666666664,98.37744432996563,98.98212874701338,99.34519077612262,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884039.TI","聚氨酯",2,81.5893,6,123,1,1,0,1,1,1,1,2.350062,-0.015867834812821613,1,0,0.20272317231081716,0.15625787682466877,0.0011640772775205477,0.06078365290041514,165,-1,1,0,0.125,84.52318748410336,95.13334404626667,98.82276689489066,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","881153.TI","房地产",3,81.4734,5,91,1,1,0,1,1,0,1,1.486929,0.03611919566848254,0.75,0,0.609425035092961,1.2287259233722572,0.015597779202786932,0.38537429199577566,80,0,2,0,0.022727272727272728,27.448709431378553,55.63872604346951,61.26385286396252,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","881109.TI","化学制品",4,81.2476,5,94,0,1,1,1,1,0,1,1.026876,-0.1244054444448639,0.7142857142857143,0.016483516483516536,2.2661651175267004,3.2326427479495043,0.01960911591514236,1.448066482392627,15,0,5,0,0.01098901098901099,53.13350882571033,60.35986983685804,63.94198514152089,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884036.TI","氟化工",5,79.8934,5,91,1,1,0,1,1,0,1,2.992863,-0.20881522964016908,0.9,0.09999999999999998,0.6773104351431058,1.9755710639819675,0.028748298625011492,1.6731900720379083,70,5,2,0,0,86.94278586584484,94.90665798942733,97.49366561066522,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","881180.TI","石油加工贸易",6,79.2445,5,91,1,1,0,1,1,0,1,1.74804,0.005413955381383673,0.9259259259259259,0,0.2860692363105699,0.3550050139331076,0.0032337942916532136,0.12505021366753247,129,1,1,0,0.037037037037037035,25.64464004455571,48.01579443356852,58.37832078387982,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","881272.TI","软件开发",7,76.6552,5,87,1,1,1,0,1,0,1,1.61235,-0.10856746207374979,0.7753623188405797,-0.036231884057971064,2.813812019198546,2.078251264570468,-0.05997314549367028,-0.3943610518771612,8,0,5,0,0.007246376811594203,8.070677145105133,21.043070034962025,31.166003310131558,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884001.TI","种子生产",8,76.5361,5,91,1,1,0,1,1,0,1,4.254598,-0.04185682761963516,1,0,0.3815832886427969,0.34605704707620044,0.026018649831223706,-0.2912760445398259,111,3,2,0,0,34.1201654075649,74.04378146793881,87.34036750002433,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","881101.TI","种植业与林业",9,76.348,5,91,1,1,0,1,1,0,1,2.341668,0.01745759874745012,0.7333333333333333,0,0.7720067700902197,0.7408161525825524,0.03281227297379963,-0.3268532499234055,64,1,4,0,0,21.42933690188726,48.63523131618403,63.027991279981585,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884281.TI","煤化工",10,75.2759,5,107,1,1,0,1,0,1,1,2.342201,0.13362609401694758,1,0,0.19780174124836214,0.3945558909694568,0.004532113833004697,-0.3012817589909153,166,1,0,0,0.2857142857142857,68.90125424732416,89.4962627795522,97.6902529996778,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","881158.TI","零售",11,74.6458,5,91,1,1,0,1,1,0,1,1.416974,-0.022960115680803472,0.8450704225352113,0.028169014084507005,0.4891563743626966,0.41198083240583233,0.010021680298726243,-0.055563568206938085,93,3,2,0,0,10.675257801729208,28.02521383493632,39.67920319449518,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884059.TI","玻璃玻纤",12,74.3636,5,91,1,1,0,1,1,0,1,1.466293,-0.19154684615205753,0.9166666666666666,0.08333333333333326,0.9253946651235273,0.7503899280259962,-0.0009965036676424788,0.046504952937371224,52,0,1,0,0,57.225314207011515,89.47295928270086,95.9181970597115,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884018.TI","油服工程",13,74.3166,5,107,1,1,0,1,0,1,1,1.677493,0.15631416986632285,0.9090909090909091,0,0.10136913240719606,0.23574327106203158,0.0020628656647133925,0.1469456201408867,226,0,0,0,0.09090909090909091,52.867597061774894,79.96093478141675,90.0560279815857,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884026.TI","氮肥",14,72.5486,5,107,1,1,0,1,0,1,1,3.172206,0.4868739217031681,1,0,0.1043947929246796,0.2071278793142217,0.0028439025471107687,0.023018123592668888,224,1,0,0,0.2,50.07056591388578,88.45758271945112,100,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"industry","884020.TI","石油加工",15,71.9561,5,91,1,1,0,1,1,0,1,1.748162,0.0006326761410102577,0.9090909090909091,0,0.267636628681838,0.265599836409284,0.0031081411292191996,0.04983133073151613,136,0,1,0,0,34.277038417666745,49.752042886756485,61.56814017783883,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883436.TI","周期",1,79.3462,5,94,0,1,1,1,1,0,1,0.672513,-0.09216702373758823,0.6278409090909091,0.0018939393939393367,21.006202408772044,25.71282507460422,-0.030385873678994813,4.274313830307225,11,0,15,2,0.016098484848484848,22.586887599781676,30.9369211244784,33.1731578357612,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883986.TI","昨日非ST涨停表现",2,79.2308,5,91,1,1,0,1,1,0,1,3.146546,-0.17318706951297003,0.6363636363636364,-0.06493506493506496,7.585043307029399,10.07339739196088,-0.20819580526948123,4.443312975124155,33,0,17,5,0.012987012987012988,57.65410290439069,64.46444868723925,69.05893781599832,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883900.TI","昨日涨停表现",3,79,5,91,1,1,0,1,1,0,1,3.084683,-0.17345387096234788,0.6282051282051282,-0.0641025641025641,7.592119632071522,10.074152278604833,-0.20865920955465533,4.44215934014678,32,0,17,5,0.01282051282051282,57.64978270840317,64.45961817148188,69.05376302129984,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883930.TI","破净股",4,76.0577,5,91,1,1,0,1,1,0,1,0.673622,0.00479989595063568,0.6480582524271845,0.016990291262135915,3.339246706724286,4.044995171923823,0.04213654040892845,0.28461881116802035,57,0,5,0,0.014563106796116505,8.33794341104409,18.103064563551648,25.61966070385856,3,4,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883996.TI","昨日打二板以上表现",5,75.1635,5,91,1,1,0,1,1,0,1,7.423053,-0.2969659035477634,0.875,0,0.45612344552724526,6.005467681078758,0.006093238193487616,5.880478765386794,88,0,6,1,0,96.70732084076582,99.8866513782563,99.98639760718973,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883998.TI","昨日非ST三板表现",6,74.6731,5,91,1,1,0,1,1,0,1,8.262504,-0.4706484468998906,1,0,0.2688289879908347,5.882567287561729,0.01300399594550744,5.827268685092103,93,0,4,1,0,98.72775974206635,99.98865588811105,100,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883958.TI","昨日连板",7,74.3269,5,91,1,1,0,1,1,0,1,4.886158,-0.19347222801515684,0.75,0,1.173519428544556,6.347368040800351,-0.03110187231452355,5.73113129552981,73,0,8,3,0,91.49819044677653,96.27343208083849,98.3484714529429,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883988.TI","昨日非ST连板",8,74.2115,5,91,1,1,0,1,1,0,1,4.886156,-0.19347827391745787,0.75,0,1.173519428544556,6.347368040800351,-0.03110187231452355,5.73113129552981,74,0,8,3,0,91.49819044677653,96.27343208083849,98.3484714529429,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883423.TI","沪深主板昨日涨停",9,73.5481,5,91,1,1,0,1,1,0,1,2.810026,-0.16441904696333776,0.6029411764705882,-0.07352941176470595,6.514686551018569,9.248487150894313,-0.17578587639063237,4.501434834027793,36,0,17,5,0,62.79650718623463,70.00441394195181,74.16586725436184,3,5,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 11:00:15.000",102,"style","883415.TI","低市净率",10,71.9904,5,91,1,1,0,1,1,0,1,0.678547,0.004990737020005298,0.645,0.0050000000000000044,1.8115346324776331,2.207969538839414,0.028147353003795894,0.024068497093421737,65,0,4,0,0.005,15.275093359836594,30.962721102100453,39.405591947824036,3,3,"CURRENT","2026-08-28 11:00:15.000",0
"2026-08-28 13:30:15.000",163,"concept","885398.TI","煤化工概念",1,80.1928,5,91,1,1,0,1,1,0,1,1.563057,0.015473586186476318,0.8035714285714286,0.017857142857142905,2.2469199464806207,3.7017246801721657,0.04439115117403736,-1.1665176910735782,171,2,4,0,0.044642857142857144,17.67262741633217,42.78854237346674,49.540911524962226,2,2,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"concept","885705.TI","乡村振兴",2,80.162,5,91,1,1,0,1,1,0,1,1.075933,0.00901060070672699,0.684331797235023,-0.00691244239631339,6.539230614217543,7.671798455211366,0.03935093727393646,-0.25294318213194167,73,0,9,2,0.02304147465437788,7.977941930127011,20.338502465850645,28.758505747076622,2,2,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"concept","886021.TI","国企改革",3,78.8432,5,94,0,1,1,1,1,0,1,0.712179,0.011953346583393198,0.6482617586912065,0.004089979550102263,24.64693887251649,27.229224078244833,0.12245700921041092,-0.8403328834151367,9,0,23,1,0.00954328561690525,2.4025363661681283,5.652107958593246,8.58061919119323,2,2,"CURRENT","2026-08-28 13:30:15.000",0
"2026-08-28 13:30:15.000",163,"concept","885967.TI","化肥",4,78.1877,5,91,1,1,0,1,1,0,1,2.14772,0.05893898218476412,0.8783783783783784,-0.027027027027026973,1.5458359528074246,2.2742934038162703,0.029600654044686925,-0.8620770027171991,219,5,3,0,0.02702702702702703,26.911726724710178,39.340255485809735,48.99535902290202,2,2,"CURRENT","2026-08-28 13:30:15.000",0
