trade_date,target_time,node_seq,sector_type,direction,position,sector_code,sector_name,turnover_market_share_pct,turnover_1m_market_share_pct,turnover_market_share_delta_15m,turnover_1m_market_share_delta_15m,turnover_increment_15m,turnover_increment_market_share_pct,turnover_share_rank,turnover_share_rank_delta,up_ratio_delta_15m,new_high_ratio_delta_15m,turnover_1m_top1_share_pct,turnover_1m_top3_share_pct,turnover_1m_top5_share_pct
2026-08-28,14:00:15,193,industry,UP,6,881141.TI,中药,0.667025,0.757249,0.023074,0.319840,818403933.00,1.258089,76,0,0.029412,0.000000,20.303824,44.382411,54.196872
2026-08-28,14:00:15,193,industry,UP,7,881140.TI,化学制药,1.933836,2.125480,0.016394,0.336828,1531175410.00,2.353795,22,0,-0.006329,-0.006329,11.589166,26.168276,35.055012
2026-08-28,14:00:15,193,industry,UP,8,884302.TI,硅料硅片,0.169135,0.248340,0.016390,-0.550461,383146190.00,0.588990,191,9,0.000000,0.000000,69.650412,94.602025,98.691777
2026-08-28,14:00:15,193,industry,UP,9,881145.TI,电力,1.187678,1.520322,0.016137,-6.244308,1041504522.00,1.601050,41,0,-0.018182,-0.081818,12.437830,35.899094,45.371615
2026-08-28,14:00:15,193,industry,UP,10,884144.TI,化学制剂,1.445494,1.606895,0.015813,0.403680,1203815878.00,1.850563,27,2,-0.027273,0.000000,15.329284,34.330822,43.441731
2026-08-28,14:00:15,193,industry,DOWN,1,881129.TI,通信设备,8.437117,7.534916,-0.085453,1.491346,4064507772.00,6.248153,2,0,0.010989,0.000000,14.322584,37.071704,49.441758
2026-08-28,14:00:15,193,industry,DOWN,2,884262.TI,通信网络设备及器件,5.022125,4.312553,-0.055219,0.608913,2346820896.00,3.607644,6,0,0.000000,0.000000,25.024496,59.129485,70.645444
2026-08-28,14:00:15,193,industry,DOWN,3,881270.TI,元件,6.575194,6.065503,-0.044747,2.393237,3531605415.00,5.428951,3,0,0.015873,0.000000,32.824602,51.140785,60.062541
2026-08-28,14:00:15,193,industry,DOWN,4,881272.TI,软件开发,2.543393,1.380652,-0.040423,-0.411022,980918427.00,1.507914,10,0,-0.014493,-0.007246,13.285614,24.342799,32.354406
2026-08-28,14:00:15,193,industry,DOWN,5,881121.TI,半导体,12.214466,12.512733,-0.032430,2.412282,7405273891.00,11.383737,1,0,0.005348,0.000000,6.715252,18.293467,25.636281
2026-08-28,14:00:15,193,industry,DOWN,6,884092.TI,印制电路板,5.115741,5.170322,-0.030138,2.312200,2825643347.00,4.343712,5,0,0.000000,0.000000,38.507800,59.995216,69.416682
2026-08-28,14:00:15,193,industry,DOWN,7,881169.TI,贵金属,1.877805,1.368203,-0.026914,0.180136,773046900.00,1.188364,23,0,0.000000,0.000000,14.806240,40.709127,59.257908
2026-08-28,14:00:15,193,industry,DOWN,8,884263.TI,通信线缆及配套,2.531667,2.196298,-0.025093,0.689162,1228742653.00,1.888881,11,0,0.000000,0.000000,29.895669,67.786335,90.873920
2026-08-28,14:00:15,193,industry,DOWN,9,881271.TI,IT服务,2.242331,1.850226,-0.025088,0.173824,1040617556.00,1.599686,16,-1,-0.023256,0.000000,18.500063,36.537679,49.671598
2026-08-28,14:00:15,193,industry,DOWN,10,884296.TI,横向通用软件,1.115371,0.587782,-0.024246,0.180537,321533701.00,0.494277,45,-1,0.000000,0.000000,31.206848,48.781014,59.697725
2026-08-28,14:00:15,193,style,UP,1,883927.TI,高股息股,5.745346,7.196756,0.090187,-0.772936,5240265941.00,8.055584,40,0,-0.007117,-0.021352,3.296747,9.106059,14.052656
2026-08-28,14:00:15,193,style,UP,2,883434.TI,消费,8.456731,10.181286,0.085250,-0.916209,6921789179.00,10.640501,29,0,-0.011325,-0.033975,6.009922,13.252810,18.496211
2026-08-28,14:00:15,193,style,UP,3,883985.TI,深市新主板,27.429263,27.589827,0.062144,-2.110282,18878653129.00,29.021157,5,0,-0.006711,-0.029530,2.926132,7.288490,10.476485
2026-08-28,14:00:15,193,style,UP,4,883413.TI,低市盈率,3.976503,4.470882,0.047936,-0.096190,3385562708.00,5.204447,54,0,-0.025000,-0.045000,7.629011,17.992681,25.457904
2026-08-28,14:00:15,193,style,UP,5,883436.TI,周期,22.141351,20.686541,0.044779,-5.988173,15149426725.00,23.288414,11,0,-0.008523,-0.035038,1.997604,5.213990,7.742864
2026-08-28,14:00:15,193,style,UP,6,883408.TI,近期新高,1.698260,1.949383,0.041273,0.356830,1792496803.00,2.755511,66,1,-0.041667,-0.041667,13.807064,34.598903,50.233123
2026-08-28,14:00:15,193,style,UP,7,883935.TI,业绩预亏,7.039631,7.143429,0.040505,-2.136081,5254326818.00,8.077199,34,0,-0.001323,-0.022487,4.855793,10.618394,15.741389
2026-08-28,14:00:15,193,style,UP,8,883416.TI,百日新高,2.266189,2.406801,0.040044,0.459465,2141457534.00,3.291950,60,1,-0.043478,-0.028986,11.182998,28.023298,40.686197
2026-08-28,14:00:15,193,style,UP,9,883930.TI,破净股,3.690459,4.480585,0.038039,-4.423672,3034553309.00,4.664859,56,0,0.007282,-0.050971,7.741626,16.235331,21.946509
2026-08-28,14:00:15,193,style,UP,10,883924.TI,QFII重仓,23.247514,22.826204,0.036405,-0.758149,15729467453.00,24.180080,10,0,-0.008097,-0.029960,2.457468,6.666750,10.218363
2026-08-28,14:00:15,193,style,DOWN,1,883432.TI,科技(TMT),46.956442,44.845059,-0.251010,7.803689,26363068970.00,40.526554,3,0,-0.012840,-0.006042,4.439680,9.204361,12.878291
2026-08-28,14:00:15,193,style,DOWN,2,883409.TI,近期强势,26.017348,23.689033,-0.116004,4.060448,14991598435.00,23.045793,7,0,-0.017354,-0.002169,8.404637,12.794141,16.076747
2026-08-28,14:00:15,193,style,DOWN,3,883916.TI,百元股,24.469059,24.454142,-0.109066,5.567806,14100028139.00,21.675229,8,0,-0.009009,0.000000,8.141676,16.879353,23.616764
2026-08-28,14:00:15,193,style,DOWN,4,883443.TI,同花顺算力主题精选,18.644706,19.040514,-0.103103,5.286551,10410569358.00,16.003619,12,0,0.000000,0.000000,10.456530,21.678516,30.331519
2026-08-28,14:00:15,193,style,DOWN,5,883441.TI,高ROE股,17.121452,17.012661,-0.094009,4.211535,9571203221.00,14.713305,14,0,0.005025,-0.010050,6.343479,17.498646,26.891117
2026-08-28,14:00:15,193,style,DOWN,6,883414.TI,高市净率,13.226913,10.335491,-0.077648,0.830397,7310382202.00,11.237865,19,0,-0.025126,-0.005025,10.232017,20.598466,26.942416
2026-08-28,14:00:15,193,style,DOWN,7,883404.TI,同花顺情绪指数,17.079180,14.376909,-0.077292,1.266723,9822274907.00,15.099265,15,0,0.000000,-0.006270,3.624038,9.741919,15.040574
2026-08-28,14:00:15,193,style,DOWN,8,883910.TI,同花顺热股,16.885144,15.870734,-0.073692,2.981502,9756044360.00,14.997452,16,0,-0.020000,-0.020000,12.544960,26.008255,36.389478
2026-08-28,14:00:15,193,style,DOWN,9,883903.TI,增发预案指数,11.524880,10.649912,-0.068139,1.674733,6361656493.00,9.779439,22,0,-0.002564,0.002564,4.892290,12.235643,17.525493
2026-08-28,14:00:15,193,style,DOWN,10,883406.TI,基金重仓股,9.156791,8.984589,-0.056712,2.164408,5011591896.00,7.704056,24,0,0.000000,0.000000,12.011619,33.134351,47.894304
2026-08-28,14:30:15,223,concept,UP,1,885916.TI,同花顺漂亮100,8.096840,9.670056,0.088448,0.940096,7207962920.00,10.382977,51,1,0.000000,0.020000,5.102755,13.927935,21.182369
2026-08-28,14:30:15,223,concept,UP,2,886021.TI,国企改革,24.923752,27.990137,0.083287,2.303321,18796758459.00,27.076486,9,0,0.019087,0.004772,1.744662,5.039664,8.088595
2026-08-28,14:30:15,223,concept,UP,3,886072.TI,高股息精选,4.319026,6.382581,0.081412,-0.174987,4459111581.00,6.423292,106,0,0.014035,0.000000,8.209839,19.680252,26.467072
2026-08-28,14:30:15,223,concept,UP,4,886086.TI,西部大开发,11.721647,13.685893,0.053095,1.131527,9089992251.00,13.094016,34,0,0.026772,0.006299,4.061534,10.663506,15.614902
2026-08-28,14:30:15,223,concept,UP,5,885398.TI,煤化工概念,2.429446,3.147824,0.052977,-1.711658,2637133798.00,3.798757,156,5,0.000000,-0.017857,6.666604,18.912919,29.037736
2026-08-28,14:30:15,223,concept,UP,6,886015.TI,创新药,3.924658,4.955356,0.051318,0.315134,3645362165.00,5.251097,113,0,0.014388,0.007194,11.679114,23.814699,30.316630
2026-08-28,14:30:15,223,concept,UP,7,885705.TI,乡村振兴,6.838778,7.287823,0.049540,-1.124159,5636466901.00,8.119257,66,1,0.020737,-0.009217,4.154470,12.080404,18.599201
2026-08-28,14:30:15,223,concept,UP,8,885856.TI,仿制药一致性评价,1.829866,2.686269,0.048315,-0.591528,2137248418.00,3.078679,195,1,0.034965,0.006993,21.544445,33.538549,42.286998
2026-08-28,14:30:15,223,concept,UP,9,885490.TI,民营医院,1.486466,2.154134,0.047837,-0.761710,1890287596.00,2.722935,229,6,0.080000,0.013333,26.866564,50.776549,64.308210
2026-08-28,14:30:15,223,concept,UP,10,885989.TI,肝炎概念,1.784246,2.413779,0.045011,0.549635,2046295372.00,2.947662,196,5,0.028571,0.021429,23.976583,35.628930,42.331648
2026-08-28,14:30:15,223,concept,DOWN,1,886033.TI,共封装光学(CPO),20.409945,15.498727,-0.201410,1.310665,10554791573.00,15.204040,12,0,-0.033333,0.000000,11.285526,18.296008,24.830458
2026-08-28,14:30:15,223,concept,DOWN,2,885756.TI,芯片概念,40.287020,34.049881,-0.191353,-3.004398,24534108822.00,35.341065,4,0,-0.007592,0.002169,5.136913,8.881440,11.980133
2026-08-28,14:30:15,223,concept,DOWN,3,885556.TI,5G,23.704865,19.200496,-0.188532,2.161309,13073245745.00,18.831841,10,0,0.006608,-0.004405,9.109727,14.768620,20.043257
2026-08-28,14:30:15,223,concept,DOWN,4,885887.TI,数据中心(AIDC),27.449247,22.010419,-0.186674,0.817006,15705963395.00,22.624236,7,-1,0.010703,0.001529,7.946749,12.883209,17.507666
2026-08-28,14:30:15,223,concept,DOWN,5,885806.TI,华为概念,27.461932,23.843860,-0.154256,2.169374,16296457381.00,23.474835,6,1,0.021912,0.000996,2.199406,5.916529,8.213673
2026-08-28,14:30:15,223,concept,DOWN,6,886110.TI,2026中报预增,28.887067,25.734240,-0.126358,0.042948,17786385196.00,25.621057,5,0,0.009766,0.001953,2.159991,6.259982,9.954551
2026-08-28,14:30:15,223,concept,DOWN,7,885957.TI,东数西算(算力),14.705237,11.949533,-0.120185,0.914328,8051985603.00,11.598781,23,0,0.009685,-0.004843,4.440996,11.278859,16.320615
2026-08-28,14:30:15,223,concept,DOWN,8,885959.TI,PCB概念,12.585249,9.487347,-0.114291,0.106832,6686033802.00,9.631145,27,0,-0.004202,-0.004202,4.846874,12.104050,18.151359
2026-08-28,14:30:15,223,concept,DOWN,9,885545.TI,汽车电子,16.574353,13.618396,-0.091454,-0.039757,9865073718.00,14.210510,17,0,-0.025445,0.002545,12.843751,18.688913,22.901812
2026-08-28,14:30:15,223,concept,DOWN,10,885517.TI,机器人概念,23.443679,21.110096,-0.088578,1.659609,14685443636.00,21.154191,11,0,0.009002,-0.000818,2.513860,6.844514,9.869836
2026-08-28,14:30:15,223,industry,UP,1,881140.TI,化学制药,2.008769,2.726249,0.046820,0.137264,2234613876.00,3.218932,21,1,0.018987,0.006329,21.228496,33.046705,41.220745
2026-08-28,14:30:15,223,industry,UP,2,884144.TI,化学制剂,1.514573,2.025670,0.044033,-0.038696,1841525831.00,2.652694,26,0,0.036364,0.009091,28.570382,44.475925,52.824399
2026-08-28,14:30:15,223,industry,UP,3,881263.TI,农化制品,1.009736,1.862995,0.030214,-1.347398,1243106664.00,1.790679,52,0,0.016393,0.000000,14.624672,39.952132,55.685446
2026-08-28,14:30:15,223,industry,UP,4,881108.TI,化学原料,1.047788,1.242135,0.024113,-0.199062,1160051390.00,1.671039,49,0,0.017544,0.000000,13.064417,30.830483,41.999719
2026-08-28,14:30:15,223,industry,UP,5,881273.TI,白酒,0.334922,0.749462,0.021499,0.378370,618268690.00,0.890608,125,8,0.000000,0.105263,54.063576,76.007869,83.737878
2026-08-28,14:30:15,223,industry,UP,6,881155.TI,银行,1.161460,1.751506,0.020480,-0.486401,1173783449.00,1.690820,42,1,0.023810,0.000000,29.917098,50.359539,60.039684
2026-08-28,14:30:15,223,industry,UP,7,881109.TI,化学制品,2.424581,2.295686,0.017432,-2.251529,1995962540.00,2.875158,13,0,0.000000,0.005495,12.173522,25.405243,33.388291
2026-08-28,14:30:15,223,industry,UP,8,884053.TI,铝,0.611829,1.677710,0.016676,0.704138,723954697.00,1.042847,81,2,0.037037,0.111111,27.563523,64.367473,78.261031
2026-08-28,14:30:15,223,industry,UP,9,881102.TI,养殖业,0.340564,0.406331,0.016026,-0.184441,523982045.00,0.754789,124,3,0.083333,0.000000,31.901532,51.061997,61.191746
2026-08-28,14:30:15,223,industry,UP,10,884275.TI,生猪养殖,0.200825,0.239874,0.012966,-0.157511,372070855.00,0.535963,174,3,0.090909,0.000000,54.039096,70.619086,84.205609
2026-08-28,14:30:15,223,industry,DOWN,1,881270.TI,元件,6.450169,3.633478,-0.073437,-1.410269,3160059063.00,4.552024,3,0,-0.047619,0.000000,10.952935,25.616611,38.337384
2026-08-28,14:30:15,223,industry,DOWN,2,881129.TI,通信设备,8.302385,7.340194,-0.066360,2.465476,4572876224.00,6.587169,2,0,-0.021978,0.010989,23.829247,38.631791,52.429200
2026-08-28,14:30:15,223,industry,DOWN,3,884092.TI,印制电路板,5.023415,2.815579,-0.055615,-1.135088,2489372766.00,3.585909,5,0,-0.021277,0.000000,14.134657,32.779792,46.032087
2026-08-28,14:30:15,223,industry,DOWN,4,884262.TI,通信网络设备及器件,4.925014,4.574124,-0.041659,1.688732,2671481349.00,3.848234,6,0,-0.050000,0.025000,38.239295,61.067500,71.500713
2026-08-28,14:30:15,223,industry,DOWN,5,881272.TI,软件开发,2.470475,1.869279,-0.037369,0.388391,1044506200.00,1.504598,12,-1,-0.007246,0.000000,7.861170,20.535085,31.876214
2026-08-28,14:30:15,223,industry,DOWN,6,881271.TI,IT服务,2.191137,1.421241,-0.029196,-0.265420,997239469.00,1.436510,16,0,0.069767,0.000000,11.729234,23.128012,32.085545
2026-08-28,14:30:15,223,industry,DOWN,7,884296.TI,横向通用软件,1.070889,0.706146,-0.022697,0.235909,336167182.00,0.484244,47,0,0.024390,0.000000,17.148344,48.865219,60.315260
2026-08-28,14:30:15,223,industry,DOWN,8,884098.TI,消费电子零部件及组装,2.626852,1.963977,-0.022058,0.139120,1427787121.00,2.056709,9,0,-0.011765,0.011765,15.872174,36.284776,50.107387
2026-08-28,14:30:15,223,industry,DOWN,9,884263.TI,通信线缆及配套,2.503308,1.937200,-0.020349,0.701795,1372688772.00,1.977340,10,0,0.000000,0.000000,27.394080,67.705491,88.214380
2026-08-28,14:30:15,223,industry,DOWN,10,881124.TI,消费电子,2.770991,2.168765,-0.020132,0.182441,1562403361.00,2.250622,7,0,0.000000,0.010417,14.373429,32.858551,45.375948
2026-08-28,14:30:15,223,style,UP,1,883927.TI,高股息股,5.982738,8.344690,0.120818,-1.277217,6321162885.00,9.105553,37,0,0.023132,0.000000,6.279438,15.052783,19.776433
2026-08-28,14:30:15,223,style,UP,2,883434.TI,消费,8.595364,10.520213,0.072059,0.770544,7259970244.00,10.457893,26,1,0.019253,0.004530,3.851499,9.186845,13.455076
2026-08-28,14:30:15,223,style,UP,3,883917.TI,行业龙头,15.681216,17.298707,0.067419,1.348211,12095779254.00,17.423813,17,1,0.018587,-0.011152,10.111234,16.176985,21.317929
2026-08-28,14:30:15,223,style,UP,4,883436.TI,周期,22.235198,24.251874,0.064932,-1.893280,16600987321.00,23.913506,11,0,0.008523,0.004735,1.906805,5.621745,8.251032
2026-08-28,14:30:15,223,style,UP,5,883413.TI,低市盈率,4.082674,5.626070,0.051498,-0.953714,3758290985.00,5.413769,52,1,0.035000,0.005000,9.313778,22.697490,29.703695
2026-08-28,14:30:15,223,style,UP,6,883934.TI,保险重仓,15.671991,16.833178,0.048807,0.321851,11755416755.00,16.933525,18,-1,0.020992,0.009542,3.112898,8.791417,13.930231
2026-08-28,14:30:15,223,style,UP,7,883990.TI,机构重仓股,18.068568,19.342106,0.048205,1.258487,13408331357.00,19.314527,13,0,0.010000,-0.010000,9.043032,14.495788,19.264016
2026-08-28,14:30:15,223,style,UP,8,883420.TI,减持新规(不可减持),36.514621,40.427952,0.045119,1.137768,26158383744.00,37.680812,4,0,0.013920,0.003143,4.326494,7.536875,10.208988
2026-08-28,14:30:15,223,style,UP,9,883985.TI,深市新主板,27.485025,28.939512,0.044727,-0.012045,19882919553.00,28.641087,5,0,0.021477,0.005369,1.999832,5.285199,8.234108
2026-08-28,14:30:15,223,style,UP,10,883930.TI,破净股,3.786760,5.194929,0.036065,-0.158710,3275943171.00,4.718954,56,0,0.019417,-0.004854,10.086752,17.674420,24.433434
2026-08-28,14:30:15,223,style,DOWN,1,883432.TI,科技(TMT),46.422213,38.825192,-0.296794,-0.512461,26901245091.00,38.750894,3,0,0.008308,0.001511,4.505098,7.789066,10.506635
2026-08-28,14:30:15,223,style,DOWN,2,883409.TI,近期强势,25.692230,20.077034,-0.163579,0.499099,14900632197.00,21.464167,7,0,-0.006508,0.004338,2.882606,8.137871,12.317151
2026-08-28,14:30:15,223,style,DOWN,3,883443.TI,同花顺算力主题精选,18.344650,14.138169,-0.156887,0.619114,9919944897.00,14.289552,12,0,-0.020000,0.000000,12.371566,20.056687,26.680934
2026-08-28,14:30:15,223,style,DOWN,4,883916.TI,百元股,24.191943,19.609168,-0.140678,0.358001,14270037013.00,20.555803,8,0,-0.022523,0.000000,8.919873,14.460829,19.236897
2026-08-28,14:30:15,223,style,DOWN,5,883910.TI,同花顺热股,16.673770,12.571427,-0.123451,-2.135285,9359965620.00,13.482909,16,0,-0.020000,-0.020000,13.913400,24.055502,32.448356
2026-08-28,14:30:15,223,style,DOWN,6,883414.TI,高市净率,13.046502,10.845250,-0.101459,-1.218428,7236479246.00,10.424054,19,0,-0.005025,0.000000,6.631011,16.649548,23.350473
2026-08-28,14:30:15,223,style,DOWN,7,883404.TI,同花顺情绪指数,16.855830,13.972897,-0.090085,0.167703,10085039190.00,14.527368,15,0,0.009404,0.000000,4.141888,11.096645,16.111660
2026-08-28,14:30:15,223,style,DOWN,8,883441.TI,高ROE股,16.925569,14.844076,-0.089677,1.295827,10140785148.00,14.607669,14,0,-0.015075,-0.005025,11.783238,19.102895,24.899692
2026-08-28,14:30:15,223,style,DOWN,9,883986.TI,昨日非ST涨停表现,6.932035,4.363944,-0.089177,-0.259884,3212153419.00,4.627065,34,0,0.000000,0.000000,12.160518,23.860580,33.246707
2026-08-28,14:30:15,223,style,DOWN,10,883900.TI,昨日涨停表现,6.938790,4.367398,-0.089150,-0.266717,3217312324.00,4.634497,33,0,0.000000,0.000000,12.150901,23.841710,33.220414
2026-08-28,15:00:00,254,concept,UP,1,886021.TI,国企改革,25.028197,26.261524,0.060953,-0.593144,34579202177.00,25.925081,8,1,-0.016360,-0.004772,4.598459,8.777428,11.919044
2026-08-28,15:00:00,254,concept,UP,2,885936.TI,绿色电力,6.578482,6.833215,0.060716,-0.201514,9966098749.00,7.471888,71,0,-0.023474,-0.002347,6.619084,16.647208,24.206836
2026-08-28,15:00:00,254,concept,UP,3,885517.TI,机器人概念,23.530982,24.348728,0.049952,-0.277910,32366295749.00,24.265997,10,1,-0.014730,-0.000818,6.890959,16.561630,21.248293
2026-08-28,15:00:00,254,concept,UP,4,885312.TI,物联网,10.629378,12.751743,0.049300,0.288220,15145183936.00,11.354805,36,0,-0.027719,-0.004264,14.522262,30.462196,37.270807
2026-08-28,15:00:00,254,concept,UP,5,885478.TI,智能家居,4.855889,4.563678,0.047233,-2.859077,7403854585.00,5.550895,97,1,-0.041237,0.003436,7.031429,14.607819,21.269199
2026-08-28,15:00:00,254,concept,UP,6,885456.TI,互联网金融,3.699948,4.167362,0.037644,-1.930860,5673849822.00,4.253858,121,1,-0.046512,0.000000,17.852364,29.994417,39.487739
2026-08-28,15:00:00,254,concept,UP,7,885662.TI,车联网(车路协同),5.169004,4.784488,0.037032,-2.240223,7621284702.00,5.713909,91,0,-0.037037,0.000000,8.964198,16.638225,23.755340
2026-08-28,15:00:00,254,concept,UP,8,885923.TI,鸿蒙概念,4.078445,4.125516,0.035494,-2.014588,6136502993.00,4.600723,108,1,-0.038462,0.000000,4.993404,14.152815,22.696583
2026-08-28,15:00:00,254,concept,UP,9,886047.TI,脑机接口,1.147058,1.008638,0.034300,-2.726745,2203150321.00,1.651769,252,2,-0.027778,0.000000,16.062104,35.498179,46.163105
2026-08-28,15:00:00,254,concept,UP,10,885728.TI,人工智能,18.798202,20.234630,0.032737,0.407117,25715780206.00,19.279903,14,0,-0.034164,-0.000923,8.292026,19.730299,23.990724
2026-08-28,15:00:00,254,concept,DOWN,1,885756.TI,芯片概念,40.001505,37.986040,-0.157790,-0.914617,50257685677.00,37.679717,4,0,-0.022777,-0.002169,5.595351,14.604874,19.276629
2026-08-28,15:00:00,254,concept,DOWN,2,886033.TI,共封装光学(CPO),20.160750,18.487720,-0.136276,-2.623175,24216067003.00,18.155523,12,0,-0.019048,0.000000,8.494934,18.093817,25.513497
2026-08-28,15:00:00,254,concept,DOWN,3,886110.TI,2026中报预增,28.665677,29.363903,-0.130565,3.212366,35672138996.00,26.744489,5,0,-0.015625,-0.003906,6.306524,15.767612,21.811136
2026-08-28,15:00:00,254,concept,DOWN,4,885959.TI,PCB概念,12.364622,10.832525,-0.123537,1.488522,14067511925.00,10.546842,27,0,-0.016807,0.000000,11.148142,25.741276,34.182484
2026-08-28,15:00:00,254,concept,DOWN,5,885556.TI,5G,23.459070,22.190827,-0.117312,-1.878069,28987604220.00,21.732889,11,-1,-0.030837,0.000000,7.077337,15.074400,21.255918
2026-08-28,15:00:00,254,concept,DOWN,6,885887.TI,数据中心(AIDC),27.233756,24.515058,-0.105292,-4.298187,34258244555.00,25.684449,7,0,-0.036697,-0.001529,6.406346,12.792378,17.449177
2026-08-28,15:00:00,254,concept,DOWN,7,885431.TI,新能源汽车,24.907879,23.714240,-0.074013,1.773911,31769835295.00,23.818813,9,-1,-0.030957,-0.000938,6.622686,14.106015,18.918072
2026-08-28,15:00:00,254,concept,DOWN,8,885338.TI,融资融券,87.992232,86.434209,-0.069115,-1.113165,116008684027.00,86.975242,1,0,-0.019964,-0.002074,2.459041,6.542728,9.756900
2026-08-28,15:00:00,254,concept,DOWN,9,885545.TI,汽车电子,16.451376,15.175660,-0.069111,-1.242949,20586657537.00,15.434444,17,0,-0.022901,0.000000,12.202709,23.878131,29.663138
2026-08-28,15:00:00,254,concept,DOWN,10,885806.TI,华为概念,27.321564,24.729669,-0.064902,-2.772629,35168054817.00,26.366561,6,0,-0.038845,-0.002988,4.005103,9.563294,13.593454
2026-08-28,15:00:00,254,industry,UP,1,881145.TI,电力,1.251607,1.499689,0.029058,0.034351,2239701259.00,1.679172,35,3,-0.027273,0.000000,22.102184,42.146085,48.751540
2026-08-28,15:00:00,254,industry,UP,2,881140.TI,化学制药,2.080163,2.015329,0.015249,-0.374166,3073826367.00,2.304541,18,1,-0.012658,-0.006329,8.979248,23.664825,30.843497
2026-08-28,15:00:00,254,industry,UP,3,884146.TI,火电,0.389942,0.631271,0.014327,0.184574,801304769.00,0.600763,112,2,0.000000,0.000000,52.507435,62.664940,70.947841
2026-08-28,15:00:00,254,industry,UP,4,884229.TI,半导体设备,1.709443,1.191292,0.013399,-1.189914,2543043442.00,1.906597,25,0,0.000000,0.000000,11.924306,33.818176,50.167010
2026-08-28,15:00:00,254,industry,UP,5,884150.TI,新能源发电,0.467436,0.593146,0.011350,-0.022545,846236758.00,0.634449,101,3,-0.085714,0.000000,31.612724,57.699767,66.702906
2026-08-28,15:00:00,254,industry,UP,6,881155.TI,银行,1.178702,1.198139,0.010931,0.113734,1786697572.00,1.339542,41,0,-0.023810,0.000000,38.330935,71.537298,82.043786
2026-08-28,15:00:00,254,industry,UP,7,881116.TI,建筑装饰,1.136977,1.314242,0.010636,0.014980,1725259783.00,1.293480,43,1,-0.014085,0.000000,12.529409,27.247346,35.887690
2026-08-28,15:00:00,254,industry,UP,8,881169.TI,贵金属,1.838644,2.817833,0.009652,1.367824,2641841010.00,1.980669,23,0,0.142857,0.000000,24.572073,51.033011,72.694618
2026-08-28,15:00:00,254,industry,UP,9,881181.TI,环境治理,0.587604,0.636820,0.009564,0.035137,971461503.00,0.728334,84,1,-0.054545,0.000000,21.013243,38.108975,50.861760
2026-08-28,15:00:00,254,industry,UP,10,884143.TI,原料药,0.508373,0.739078,0.008650,0.136136,847846959.00,0.635657,94,0,-0.062500,0.000000,23.722926,49.700042,66.419328
2026-08-28,15:00:00,254,industry,DOWN,1,881270.TI,元件,6.283078,5.944156,-0.080796,1.631350,6794724164.00,5.094212,3,0,-0.015873,-0.015873,16.662564,34.368291,48.371048
2026-08-28,15:00:00,254,industry,DOWN,2,884092.TI,印制电路板,4.904404,4.549626,-0.060178,1.076134,5360479271.00,4.018915,5,0,-0.021277,0.000000,21.769895,44.902699,63.197515
2026-08-28,15:00:00,254,industry,DOWN,3,884093.TI,被动元件,1.378674,1.394530,-0.020618,0.555216,1434244893.00,1.075297,31,-1,0.000000,-0.062500,26.440704,73.083183,90.903600
2026-08-28,15:00:00,254,industry,DOWN,4,881121.TI,半导体,12.178762,11.958646,-0.012964,-0.640045,15989749546.00,11.988002,1,0,-0.016043,0.000000,17.773353,37.085904,42.721495
2026-08-28,15:00:00,254,industry,DOWN,5,884287.TI,数字芯片设计,5.300094,6.645031,-0.012762,1.416784,6818859241.00,5.112306,4,0,-0.035714,0.000000,31.985590,66.111162,72.983201
2026-08-28,15:00:00,254,industry,DOWN,6,884290.TI,底盘与发动机系统,1.218889,1.160631,-0.012070,0.155441,1388890017.00,1.041293,38,-2,-0.018182,0.000000,18.481903,36.456181,51.951912
2026-08-28,15:00:00,254,industry,DOWN,7,881172.TI,电子化学品,2.037732,1.658203,-0.011897,-0.004748,2484463195.00,1.862678,21,0,0.023256,0.000000,18.200729,38.088133,49.109190
2026-08-28,15:00:00,254,industry,DOWN,8,884296.TI,横向通用软件,1.038145,1.052459,-0.011368,0.451645,1161581618.00,0.870873,48,-1,-0.024390,0.000000,17.601566,45.757492,59.909797
2026-08-28,15:00:00,254,industry,DOWN,9,884059.TI,玻璃玻纤,0.908958,1.526453,-0.010526,0.782802,1005797597.00,0.754077,54,0,-0.083333,0.000000,79.113185,94.035582,97.005001
2026-08-28,15:00:00,254,industry,DOWN,10,884178.TI,广告营销,0.679857,0.422305,-0.010459,0.048649,701539280.00,0.525965,75,-1,0.000000,0.000000,38.263271,72.169809,78.189130
2026-08-28,15:00:00,254,style,UP,1,883434.TI,消费,8.677275,9.960235,0.054078,0.589724,12635207196.00,9.473000,26,0,-0.029445,-0.001133,6.423373,14.288235,19.693027
2026-08-28,15:00:00,254,style,UP,2,883420.TI,减持新规(不可减持),36.607261,38.190714,0.043939,0.267935,49689596667.00,37.253803,4,0,-0.030983,-0.004041,5.565364,12.012027,16.006051
2026-08-28,15:00:00,254,style,UP,3,883924.TI,QFII重仓,23.207407,23.174524,0.036899,1.045570,31678515551.00,23.750348,10,0,-0.029150,-0.001619,4.273869,8.621780,12.248659
2026-08-28,15:00:00,254,style,UP,4,883927.TI,高股息股,6.074309,5.234188,0.035522,-0.831580,8799155128.00,6.596994,36,0,-0.005338,0.000000,8.774193,19.614681,25.196455
2026-08-28,15:00:00,254,style,UP,5,883935.TI,业绩预亏,7.090838,8.100655,0.029334,1.692559,10033572645.00,7.522475,32,0,-0.023810,-0.006614,7.897918,13.211942,17.739021
